Year,Month,Hour,Vehicle,Driver / Operator Type,City,State,Roadway Type,Roadway Surface,Roadway Description,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Speed Difference Category,Mileage Category
2024,12,8,Tesla Model Y 2025,Consumer,Redondo Beach,CA,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Pickup Truck,Unknown,Parked,Unknown,Unknown,Y,Y,N,N,N,N,N,N,N,N,N,Proceeding Straight,No,Yes,Unknown,N,N,N,N,N,N,N,Y,Y,Y,N,N,At or Below Limit,Low
2024,12,14,Tesla Model 3 2024,Consumer,Hesperia,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2024,11,12,Subaru Crosstrek 2021,Consumer,Unknown,AZ,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Passenger Car,No Injuries Reported,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Yes,Yes,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2024,12,6,Tesla Model 3 2023,Consumer,Hyattsville,MD,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2024,12,3,Tesla Model Y 2023,Consumer,Forth Worth,TX,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,High
2024,12,15,Tesla Cybertruck 2024,Consumer,San Antonio,TX,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2024,5,20,Tesla Model 3 2021,Consumer,San Leandro,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Passenger Car,Unknown,Lane / Road Departure,Unknown,Unknown,Y,Y,Y,N,N,N,N,N,N,N,N,Proceeding Straight,No,Yes,Unknown,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,At or Below Limit,Medium
2024,12,19,Tesla Model X 2023,Consumer,Peachtree City,GA,Intersection,Unknown,Unknown,Unknown,Y,N,N,N,N,N,N,N,N,Other Fixed Object,No Injuries Reported,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Unknown,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2024,12,13,Tesla Model Y 2024,Consumer,Matthews,NC,Highway / Freeway,Unknown,Unknown,Unknown,Y,N,N,N,N,N,N,N,N,Heavy Truck,No Injuries Reported,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,12,4,Tesla Model Y 2023,Consumer,Oak Point,TX,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2024,12,17,Tesla Model Y 2024,Consumer,Austin,TX,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,12,23,Tesla Model Y 2024,Consumer,Columbus,OH,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,12,3,Tesla Model 3 2020,Consumer,Los Angeles,CA,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Entering Traffic,Yes,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,Y,N,N,N,N,N,At or Below Limit,High
2024,12,9,Tesla Model Y 2023,Consumer,Dixon,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Unknown,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,Slightly Over,High
2024,12,5,Tesla Model Y 2021,Consumer,San Jose,CA,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Proceeding Straight,Yes,Unknown,Y,Y,Y,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,High
2024,12,5,Tesla Model 3 2025,Consumer,Montvale,NJ,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,12,1,Tesla Model 3 2025,Consumer,Diamond Bar,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Low
2024,12,13,Tesla Model 3 2023,Consumer,Hydes,MD,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2024,12,16,Tesla Model 3 2019,Consumer,Manor,TX,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2024,12,2,Tesla Model Y 2022,Consumer,Houston,TX,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,Slightly Over,High
2024,12,3,Tesla Model Y 2021,Consumer,Taylorsville,UT,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,N,At or Below Limit,High
2024,12,3,Cadillac CT6 2019,Consumer,Grapevine,TX,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,"No, see Narrative",N,N,N,N,N,Y,Y,N,Y,N,N,N,Moderately Over,Very High
2024,12,20,Tesla Model Y 2023,Consumer,Thousand Oaks,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,Slightly Over,High
2024,12,11,Tesla Model X 2024,Consumer,Mt Vernon,NY,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Medium
2024,12,20,Tesla Model Y 2023,Consumer,Marana,AZ,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Heavy Truck,Unknown,Lane / Road Departure,Unknown,Unknown,Y,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,Y,Y,Y,N,N,At or Below Limit,Very High
2024,12,18,Tesla Model Y 2021,Consumer,Salem,OR,Intersection,Wet,No Unusual Conditions,Daylight,N,N,N,Y,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Yes,Unknown,N,N,Y,N,N,Y,N,N,N,N,N,Making Left Turn,Yes,Unknown,Unknown,N,Y,Y,N,N,N,N,N,N,N,N,N,At or Below Limit,High
2024,12,21,Tesla Cybertruck 2024,Consumer,Miami,FL,Street,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,No,Yes,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Low
2024,12,18,Tesla Model X 2023,Consumer,North Brunswick Township,NJ,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,12,6,Tesla Model S 2022,Consumer,Henderson,NV,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,"Other, see Narrative",Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,"Other, see Narrative",Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,Significantly Over,Very High
2024,12,1,Tesla Model 3 2024,Consumer,Salisbury,NC,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,Slightly Over,Medium
2024,12,11,Tesla Model 3 2023,Consumer,Diamond Bar,CA,Highway / Freeway,Dry,"Other, see Narrative",Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Stopped,Unknown,Unknown,Y,N,N,Y,N,N,Y,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2024,12,7,Tesla Model Y 2023,Consumer,Highlands Ranch,CO,Intersection,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,High
2024,12,16,Tesla Cybertruck 2024,Consumer,Dallas,TX,Intersection,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Pickup Truck,Unknown,Proceeding Straight,Unknown,Unknown,N,N,Y,N,N,N,N,N,N,N,N,Making Left Turn,Unknown,Yes,Unknown,N,N,N,N,N,N,Y,N,N,Y,N,N,At or Below Limit,Low
2024,12,2,Tesla Model Y 2025,Consumer,Santa Clara,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,12,18,Tesla Model Y 2024,Consumer,Los Angeles,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Medium
2024,5,19,Tesla Model Y 2024,In-Vehicle (Commercial / Test),Austin,TX,Street,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Pickup Truck,No Injuries Reported,Proceeding Straight,Unknown,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,Making Left Turn,Yes,Yes,Yes,N,N,N,N,N,N,N,Y,Y,N,N,N,At or Below Limit,Low
2024,11,19,Tesla Model 3 2018,Consumer,Morriston,FL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2024,11,1,Tesla Model 3 2018,Consumer,South Ogden,UT,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Unknown,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2024,12,18,Subaru Impreza 2024,Consumer,San Diego,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Pole / Tree,Minor,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Yes,Yes,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,At or Below Limit,Low
2024,12,13,Tesla Model 3 2025,Consumer,Fallbrook,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Pickup Truck,Unknown,Proceeding Straight,Unknown,Unknown,N,N,Y,N,N,Y,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,At or Below Limit,Low
2024,12,20,Tesla Model 3 2023,Consumer,Palo Alto,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Medium
2024,11,1,Tesla Model Y 2023,Consumer,Glendale,CA,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Parked,Unknown,Unknown,Y,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,Y,N,N,At or Below Limit,Medium
2024,11,13,Tesla Model Y 2020,Consumer,Englewood,NJ,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,Moderately Over,Very High
2024,11,0,Tesla Model S 2021,Consumer,Clearwater,FL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2024,11,13,Tesla Model 3 2022,Consumer,Evesham,NJ,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2024,11,0,Tesla Model Y 2023,Consumer,Slidell,LA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2024,11,0,Tesla Model Y 2024,Consumer,Alamo,CA,Highway / Freeway,Wet,No Unusual Conditions,Daylight,N,N,Y,N,Y,N,N,N,N,Van,Unknown,Changing Lanes,Unknown,Unknown,Y,Y,Y,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,Y,Y,Y,N,N,At or Below Limit,Low
2024,12,18,Mercedes-Benz S450 4M 2021,In-Vehicle (Commercial / Test),San Jose,CA,Intersection,Dry,Unknown,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Minor,Stopped,No,Yes,N,N,N,Y,N,Y,N,N,N,N,N,Proceeding Straight,No,Yes,Yes,N,N,N,N,N,N,Y,N,N,N,N,N,At or Below Limit,High
2024,11,12,Tesla Model 3 2021,Consumer,Stockton,CA,Highway / Freeway,Dry,"Other, see Narrative",Dark - Lighted,Y,N,N,N,N,N,N,N,N,First Responder Vehicle,Unknown,"Other, see Narrative",Unknown,Unknown,N,N,N,N,N,Y,N,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Very High
2024,11,7,Tesla Model 3 2021,Consumer,Williams Township,PA,Rural Road,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,Y,N,N,Significantly Over,Very High
2024,11,10,Tesla Model 3 2022,Consumer,Fairfield,CA,Highway / Freeway,Dry,Traffic Incident,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Pickup Truck,Unknown,"Other, see Narrative",Unknown,Unknown,N,Y,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,Moderately Over,Very High
2024,11,10,Tesla Model 3 2022,Consumer,Diamond Bar,CA,Highway / Freeway,Dry,Traffic Incident,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,"Other, see Narrative",Unknown,Unknown,Y,N,N,Y,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,Y,N,N,At or Below Limit,High
2024,11,6,Tesla Model Y 2023,Consumer,Harrisburg,PA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,11,7,Tesla Model 3 2023,Consumer,Encino,CA,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,Y,N,N,At or Below Limit,Medium
2024,11,9,Tesla Model S 2022,Consumer,Polkton,NC,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Passenger Car,Unknown,Lane / Road Departure,Unknown,Unknown,N,N,N,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,N,N,Y,N,N,N,Y,Y,N,N,Slightly Over,Very High
2024,11,9,Tesla Model S 2022,Consumer,Bellingham,WA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,N,N,Y,N,N,N,N,N,N,Passenger Car,Unknown,Traveling Wrong Way,Unknown,Unknown,N,Y,Y,N,N,N,N,N,N,N,N,Changing Lanes,Yes,Unknown,Unknown,N,N,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Very High
2024,11,13,Tesla Model 3 2019,Consumer,Cedar Lake,IN,Intersection,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Pickup Truck,Unknown,Making Left Turn,Unknown,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Very High
2024,11,16,Tesla Model 3 2018,Consumer,Las Vegas,NV,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Proceeding Straight,Unknown,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,N,N,Y,N,N,Y,N,N,N,N,At or Below Limit,Very High
2024,11,6,Tesla Model Y 2021,Consumer,Bordentown,NJ,Highway / Freeway,Wet,No Unusual Conditions,Dark - Lighted,N,N,Y,N,Y,N,N,N,N,SUV,Unknown,Lane / Road Departure,Unknown,Unknown,N,N,N,N,N,N,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Very High
2024,11,19,Tesla Model Y 2021,Consumer,Los Angeles,CA,Intersection,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,"Other, see Narrative",Yes,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Stopped,No,Yes,Unknown,N,Y,N,N,Y,N,N,Y,N,N,N,N,At or Below Limit,Very High
2024,11,12,Tesla Model Y 2021,Consumer,Canandaigua,NY,Rural Road,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Van,Unknown,Proceeding Straight,Yes,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Very High
2024,11,15,Tesla Model Y 2023,Consumer,Plano,TX,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2024,11,2,Tesla Model Y 2023,Consumer,Tacoma,WA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,Y,N,N,N,N,At or Below Limit,High
2024,11,23,Cadillac Escalade 2024,Consumer,Commerce City,CO,Highway / Freeway,Dry,No Unusual Conditions,Dark - Unknown Lighting,N,N,Y,N,N,N,N,N,N,"Other, see Narrative",Unknown,Stopped,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Yes,N,N,N,N,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2024,11,13,Cadillac Escalade 2022,Consumer,Ridgefield,NJ,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Other Fixed Object,No Injuries Reported,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Yes,N,N,N,N,N,N,N,N,Y,N,N,N,At or Below Limit,Very High
2024,11,14,Tesla Model Y 2023,Consumer,Canton,CA,Street,Dry,Unknown,Daylight,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2024,11,0,Tesla Model 3 2021,Consumer,Apache Junction,AZ,Intersection,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Yes,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,Making Left Turn,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,High
2024,11,14,Tesla Model Y 2023,Consumer,Hesperia,CA,Highway / Freeway,Dry,No Unusual Conditions,Dawn / Dusk,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Unknown,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,Y,N,At or Below Limit,High
2024,11,9,Tesla Model 3 2018,Consumer,Sunol,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Significantly Over,Very High
2024,11,9,Tesla Model 3 2024,Consumer,Seattle,WA,Intersection,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Unknown,Unknown,N,Y,Y,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,Y,Y,N,N,At or Below Limit,Medium
2024,11,6,Tesla Model 3 2023,Consumer,Miami,FL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
