year,month,hour,city,state,make,model,model_year,vin,mileage_category,weather,roadway_type,roadway_surface,lighting,sv_pre_crash_movement,cp_pre_crash_movement,collision_category,highest_injury_severity_alleged
2024,10,4,Houston,TX,Tesla,Model 3,2023,5YJ3E1EA5PF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2024,10,2,City of Industry,CA,Tesla,Model Y,2024,7SAYGDEE8RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,22,Silver Spring,MD,Tesla,Model Y,2023,7SAYGDEE1PA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,19,Jersey City,NJ,Tesla,Model 3,2024,5YJ3E1EA5RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,3,Upland,CA,Tesla,Model 3,2020,5YJ3E1EA2LF,High Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,10,1,Tysons,VA,Tesla,Model Y,2024,7SAYGDEE6RA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,11,Knoxville,TN,Tesla,Model S,2022,5YJSA1E58NF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Changing Lanes,CP Rear-Ended By SV,Unknown
2024,10,0,Unknown,FL,Tesla,Model 3,2024,5YJ3E1EA7RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,20,East Brunswick,NJ,Tesla,Model Y,2023,7SAYGDED8PF,Low,Clear,Street,Dry,Unknown,Unknown,Unknown,Other / Unknown,No Injuries Reported
2024,10,22,Antioch,CA,Tesla,Model Y,2024,7SAYGDEE1RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,3,Plano,TX,Tesla,Model 3,2021,5YJ3E1EA8MF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,No Injuries Reported
2024,10,14,Glendale,CA,Tesla,Model 3,2018,5YJ3E1EB7JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,No Injuries Reported
2024,10,2,Denver,CO,Tesla,Model Y,2023,7SAYGAEE1PF,Low,Clear,Street,Dry,Dark - Lighted,Proceeding Straight,Making Left Turn,Head-On Collision,Unknown
2024,10,21,Issaquah,WA,Tesla,Model 3,2024,5YJ3E1ET6RF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2024,10,22,Los Angeles,CA,Tesla,Model X,2024,7SAXCDE54RF,Low,Unknown,Parking Lot,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,10,7,Los Angeles,CA,Tesla,Model 3,2023,5YJ3E1EA8PF,Low,Clear,Intersection,Unknown,Unknown,Unknown,Unknown,Top / Rollover / Unusual Impact,No Injuries Reported
2024,10,23,Rockville,MD,Tesla,Model Y,2024,7SAYGDEF6RF,Low,Clear,Intersection,Unknown,Unknown,Unknown,Unknown,Top / Rollover / Unusual Impact,No Injuries Reported
2024,10,23,Miami,FL,Tesla,Model Y,2023,7SAYGDED0PF,Low,Clear,Highway / Freeway,Dry,Dawn / Dusk,Lane / Road Departure,Unknown,Other / Unknown,No Injuries Reported
2024,9,2,Saratoga,CA,Tesla,Model Y,2022,7SAYGAEE6NF,Low Medium,Clear,Street,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,No Injuries Reported
2024,7,19,Keller,TX,Tesla,Model 3,2022,5YJ3E1EA0NF,Low,Unknown,Traffic Circle,Unknown,Unknown,Unknown,Unknown,Top / Rollover / Unusual Impact,No Injuries Reported
2024,10,2,Toa Baja,PR,Tesla,Model 3,2018,5YJ3E1EB2JF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,10,21,Rising Sun,MD,Tesla,Model Y,2023,7SAYGDEE5PF,Low,Clear,Highway / Freeway,Unknown,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,10,2,Jamison,PA,Tesla,Model Y,2021,5YJYGDEE2MF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,21,Fremont,OH,Ford,Escape,2023,1FMCU9MN2PU,Low,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,"Other, see Narrative",Other / Unknown,Moderate
2024,10,8,Shirley,NY,Tesla,Model Y,2021,5YJYGDEE1MF,High Medium,Clear,Street,Dry,Dark - Not Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,10,4,Madison,AL,Tesla,Model 3,2022,5YJ3E1EC4NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,6,Buckner,KY,Tesla,Model Y,2024,7SAYGDEE6RF,Low,Clear,Highway / Freeway,Unknown,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,10,9,Frelinghuysen,NJ,Tesla,Model Y,2023,7SAYGAEE4PF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,NM Crossing Roadway,Other / Unknown,Unknown
2024,10,8,Centro,CA,Tesla,Model Y,2023,7SAYGAEE0PF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2024,6,21,Los Angeles,CA,Tesla,Model 3,2023,5YJ3E1EA8PF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Proceeding Straight,SV Rear-Ended By CP,Unknown
2024,10,23,Tempe,AZ,Tesla,Model 3,2023,5YJ3E1EA0PF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,15,Dublin,CA,Tesla,Model Y,2024,7SAYGDED9RF,Low,Cloudy,Street,Dry,Daylight,Making Right Turn,Unknown,Other / Unknown,Unknown
2024,10,20,Middleburg,FL,Tesla,Model Y,2021,5YJYGDEE2MF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,17,Knoxville,TN,Tesla,Model Y,2023,7SAYGDEE3PA,Low Medium,Clear,Street,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,10,5,Templeton,CA,Tesla,Model 3,2019,5YJ3E1EAXKF,High,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,10,14,Cypress,TX,Tesla,Model S,2020,5YJSA1E23LF,Low Medium,Cloudy,Intersection,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,10,10,Lynwood,CA,Tesla,Model Y,2024,7SAYGDEE4RF,Low,Clear,Street,Dry,Dark - Lighted,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2024,10,2,La Habra,CA,Tesla,Model 3,2025,5YJ3E1EA1SF,Low,Clear,Street,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,10,16,San Mateo,CA,Tesla,Cybertruck,2024,7G2CEHED9RA,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,SV Rear-Ended By CP,No Injuries Reported
2024,10,13,Greenville,TX,Tesla,Model 3,2022,5YJ3E1EA7NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,23,Unknown,NC,Tesla,Model Y,2024,7SAYGDEF2RA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Top / Rollover / Unusual Impact,Unknown
2024,10,12,Portland,OR,Tesla,Model Y,2024,7SAYGDEF7RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,21,Fort Worth,TX,Tesla,Model Y,2024,7SAYGDEE4RA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,22,Bellevue,WA,Tesla,Model X,2020,5YJXCBE23LF,Very High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,17,Fond du Lac,WI,Tesla,Model 3,2023,5YJ3E1EA1PF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,1,Old Westbury,NY,Tesla,Model Y,2021,5YJYGAEE8MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,15,Manteo,NC,Tesla,Model Y,2023,7SAYGDEF0PA,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,3,Selma,CA,Tesla,Model 3,2018,5YJ3E1EB4JF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,19,Austin,TX,Tesla,Model 3,2019,5YJ3E1EAXKF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,7,Coral Gables,FL,Tesla,Model 3,2023,5YJ3E1EA0PF,Low,Clear,Intersection,Dry,Dark - Lighted,Making Right Turn,Unknown,Other / Unknown,Unknown
2024,10,23,Plain City,OH,Tesla,Model Y,2023,7SAYGAEEXPF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,20,Tacoma,WA,Tesla,Model X,2020,5YJXCDE22LF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,18,Lake Elsinore,CA,Tesla,Model S,2022,5YJSA1E5XNF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,1,Spanish Fork,UT,Tesla,Model Y,2021,5YJYGDEEXMF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,4,St Paul,MN,Tesla,Model 3,2021,5YJ3E1EA9MF,Low Medium,Clear,Street,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,10,12,Wethersfield,CT,Tesla,Model Y,2024,7SAYGDEE3RA,Low,"Clear, Cloudy",Highway / Freeway,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,10,2,Mountain View,CA,Tesla,Model Y,2024,7SAYGDEE2RF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,10,23,Brandon,FL,Tesla,Cybertruck,2024,7G2CEHEE1RA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,1,San Bernardino,CA,Tesla,Model Y,2024,7SAYGDED5RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,23,San Jose,CA,Tesla,Model Y,2024,7SAYGDED1RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,5,La Habra,CA,Tesla,Model S,2019,5YJSA1E29KF,High Medium,Unknown,Street,Unknown,Unknown,Unknown,Unknown,Top / Rollover / Unusual Impact,No Injuries Reported
2024,9,12,Vienna,VA,Tesla,Model Y,2023,7SAYGAEE2PF,Low,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,9,2,Las Vegas,NV,Tesla,Model Y,2023,7SAYGDEEXPF,Low,Unknown,Parking Lot,Unknown,Unknown,Unknown,Unknown,Top / Rollover / Unusual Impact,No Injuries Reported
2024,9,17,Pittsburgh,PA,Tesla,Model S,2020,5YJSA1E20LF,Low Medium,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Unknown,Other / Unknown,No Injuries Reported
2024,8,0,Fairfax,VA,Tesla,Model Y,2023,7SAYGDED3PF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Top / Rollover / Unusual Impact,No Injuries Reported
2024,10,15,Houston,TX,Ford,F-150,2024,1FTFW3LDXRF,Low,Clear,Highway / Freeway,Dry,Daylight,Stopped,Proceeding Straight,SV Rear-Ended By CP,No Injuries Reported
2024,10,4,Unknown,IL,Tesla,Model 3,2021,5YJ3E1EB0MF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,17,Orlando,FL,Tesla,Model 3,2020,5YJ3E1EA6LF,High Medium,"Cloudy, Rain",Street,Wet,Daylight,Lane / Road Departure,Proceeding Straight,Head-On Collision,Unknown
2024,10,4,Catonsville,MD,Tesla,Model 3,2024,5YJ3E1EA8RF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,10,19,Pomona,CA,Tesla,Model 3,2024,5YJ3E1ET6RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,20,Marina,CA,Tesla,Model Y,2024,7SAYGDEE3RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2023,12,19,Poulsbo,WA,Ford,F-150 Lightning,2023,1FT6W1EV4PW,Low,Unknown,Street,Unknown,Unknown,"Other, see Narrative",Stopped,Other / Unknown,No Injuries Reported
2024,10,10,Carson City,NV,Tesla,Model 3,2022,5YJ3E1EC1NF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Lighted,Making Left Turn,Unknown,Other / Unknown,Unknown
2024,10,18,Austin,TX,Tesla,Model Y,2024,7SAYGDEDXRF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,10,10,Ann Arbor,MI,Tesla,Model Y,2023,7SAYGDEE5PF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,2,Suwanee,GA,Tesla,Model Y,2020,5YJYGDEE1LF,High Medium,"Cloudy, Rain",Highway / Freeway,Wet,Dark - Not Lighted,Proceeding Straight,"Other, see Narrative",Other / Unknown,Unknown
2024,9,22,Indianapolis,IN,Tesla,Model S,2021,5YJSA1E59MF,High Medium,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Proceeding Straight,Lane / Road Departure,SV Rear-Ended By CP,Unknown
2024,9,11,Tampa,FL,Tesla,Model 3,2020,5YJ3E1EA8LF,Very High,Clear,Highway / Freeway,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,9,18,Houston,TX,Tesla,Model 3,2019,5YJ3E1EA5KF,Low Medium,Cloudy,Highway / Freeway,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,9,19,Corona,CA,Tesla,Model 3,2023,5YJ3E1EA3PF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Stopped,CP Rear-Ended By SV,Unknown
2024,9,16,New Rochelle,NY,Tesla,Model 3,2022,5YJ3E1EB0NF,Low,Cloudy,Intersection,Dry,Daylight,Proceeding Straight,Making Left Turn,Head-On Collision,Unknown
2024,5,16,Rossmoor,CA,Tesla,Model 3,2017,5YJ3E1EA4HF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,6,13,Fresno,CA,Tesla,Model 3,2023,5YJ3E1EBXPF,Low,Clear,Street,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,3,0,Novato,CA,Tesla,Model 3,2019,5YJ3E1EA3KF,High,Clear,Highway / Freeway,Dry,Dark - Not Lighted,"Other, see Narrative",Unknown,Other / Unknown,Unknown
2024,2,20,Nyack,NY,Tesla,Model Y,2023,7SAYGDEE9PA,Low,Clear,Rural Road,Dry,Dark - Not Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,1,5,Bradley,FL,Tesla,Model 3,2022,5YJ3E1EBXNF,Low Medium,Clear,Rural Road,Dry,Dark - Not Lighted,"Other, see Narrative",Unknown,Top / Rollover / Unusual Impact,Unknown
2024,2,17,Newark,CA,Tesla,Model Y,2022,7SAYGDEE1NF,Low,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,17,Wells,ME,Tesla,Model Y,2021,5YJYGDEE0MF,High Medium,Clear,Highway / Freeway,Dry,Daylight,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2024,1,19,Los Angeles,CA,Tesla,Model Y,2022,7SAYGDEE7NF,Low Medium,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Changing Lanes,Unknown,Other / Unknown,Unknown
2024,5,10,Comstock Park,MI,Tesla,Model 3,2022,5YJ3E1EA5NF,High Medium,Cloudy,Highway / Freeway,Dry,Dark - Not Lighted,"Other, see Narrative",Proceeding Straight,SV Rear-Ended By CP,Unknown
2024,9,14,Franklin,TN,Tesla,Model 3,2024,5YJ3E1EA3RF,Low,Cloudy,Highway / Freeway,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,9,20,Redwood City,CA,Tesla,Model Y,2023,7SAYGDEE1PF,Low,Clear,Rural Road,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,9,6,Fremont,CA,Tesla,Model 3,2023,5YJ3E1EA5PF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,Proceeding Straight,SV Rear-Ended By CP,Unknown
2024,9,17,Elysburg,PA,Tesla,Model 3,2024,5YJ3E1EB7RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,3,Westminster,SC,Tesla,Model X,2023,7SAXCAE57PF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,12,Dixon,CA,Cadillac,Lyriq,2024,1GYKPVRL2RZ,Low,Clear,Highway / Freeway,Dry,Daylight,Lane / Road Departure,Unknown,Other / Unknown,No Injuries Reported
2024,8,6,West Windsor,NJ,Tesla,Model Y,2024,7SAYGDEE4RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Fatality
2024,8,1,San Francisco,CA,Tesla,Model X,2020,5YJXCAE2XLF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,No Injuries Reported
2024,4,23,Fort Myers,FL,Tesla,Model X,2019,5YJXCDE29KF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Lane / Road Departure,Unknown,Top / Rollover / Unusual Impact,Unknown
2024,2,17,Phoenix,AZ,Tesla,Model X,2017,5YJXCBE2XHF,High Medium,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2024,6,17,Avondale,PA,Tesla,Model 3,2018,5YJ3E1EA5JF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,4,0,Anaheim,CA,Tesla,Model 3,2019,5YJ3E1EA5KF,High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,10,Rosemead,CA,Tesla,Model 3,2023,5YJ3E1EB6PF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Top / Rollover / Unusual Impact,No Injuries Reported
2024,2,0,Albany,OR,Tesla,Model 3,2023,5YJ3E1EA6PF,Low Medium,"Cloudy, Rain",Highway / Freeway,Wet,Dark - Not Lighted,Unknown,Unknown,Other / Unknown,Unknown
2023,12,6,Hillburn,NY,Tesla,Model Y,2023,7SAYGDEE1PA,Low,"Cloudy, Rain",Highway / Freeway,Wet,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,9,17,American Fork,UT,Tesla,Model Y,2020,7SAYGDEE2PF,Low,Clear,Highway / Freeway,Dry,Daylight,Lane / Road Departure,Unknown,Other / Unknown,No Injuries Reported
2024,8,21,Saratoga,CA,Tesla,Model Y,2022,7SAYGDEF9NF,Low Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,No Injuries Reported
2024,9,6,Wixom,MI,Ford,Explorer,2025,1FMUK8KH6SG,Low,Unknown,Highway / Freeway,Dry,Dawn / Dusk,Stopped,Proceeding Straight,Other / Unknown,No Injuries Reported
2024,8,8,Chesterfield,NY,Volvo,XC90,2022,YV4BR0CL9N1,Low,Clear,Highway / Freeway,Unknown,Daylight,Unknown,Unknown,Top / Rollover / Unusual Impact,No Injuries Reported
2024,9,9,San Francisco,CA,Tesla,Model Y,2021,5YJYGDEF0MF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,9,23,Chicago,IL,Tesla,Model 3,2020,5YJ3E1EB5LF,Low Medium,Cloudy,Highway / Freeway,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,9,21,Columbus,OH,Tesla,Model Y,2023,7SAYGDEE2PF,Low,Clear,Street,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,9,8,Katy,TX,Tesla,Model Y,2024,7SAYGDED4RA,Low,Clear,Street,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,9,20,Hotchkiss,CO,Tesla,Model Y,2023,7SAYGDEE5PA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,21,Matthews,NC,Tesla,Model Y,2023,7SAYGDEE0PF,Low,Clear,Intersection,Dry,Daylight,Proceeding Straight,Making Left Turn,Head-On Collision,Unknown
2024,9,0,Rutherfordton,NC,Tesla,Model 3,2023,5YJ3E1EA7PF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,16,Brookfield,MI,Tesla,Model Y,2021,5YJYGDEE1MF,High Medium,Clear,Rural Road,Dry,Daylight,Making Left Turn,Proceeding Straight,SV Rear-Ended By CP,Unknown
2024,9,6,Los Angeles,CA,Tesla,Model 3,2022,5YJ3E1EA8NF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Lighted,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2024,9,2,Poteet,TX,Tesla,Model 3,2021,5YJ3E1EA0MF,High,Clear,Intersection,Dry,Dark - Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,9,17,Unknown,UT,Subaru,Outback,2022,4S4BTGUD3N3,High Medium,Clear,Highway / Freeway,Dry,Daylight,Passing,"Other, see Narrative",Top / Rollover / Unusual Impact,Minor
2024,9,3,Burlingame,CA,Tesla,Model Y,2023,7SAYGDEE8PF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,9,20,New London,CO,Tesla,Model 3,2022,5YJ3E1EB8NF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,5,Monterey Park,CA,Tesla,Model Y,2023,7SAYGDEFXPF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,20,Scranton,PA,Tesla,Model Y,2023,7SAYGAEE9PF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,19,Ronkonkoma,NY,Tesla,Model 3,2020,5YJ3E1EB9LF,Low Medium,Cloudy,Parking Lot,Wet,Daylight,"Other, see Narrative",Unknown,Other / Unknown,No Injuries Reported
2024,9,9,San Francisco,CA,Tesla,Model 3,2023,5YJ3E1EA9PF,Low,Unknown,Highway / Freeway,Unknown,Unknown,Unknown,Traveling Wrong Way,Other / Unknown,Serious
2024,9,7,Arnold,NE,Subaru,Forester,2020,JF2SKAGC3LH,Low Medium,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,"Other, see Narrative",Other / Unknown,Minor
2024,9,13,Hyattsville,MD,Tesla,Model Y,2024,7SAYGDEF3RA,Low,Cloudy,Highway / Freeway,Dry,Daylight,Lane / Road Departure,Unknown,Other / Unknown,Unknown
2024,9,5,North Hollywood,CA,Tesla,Model Y,2023,7SAYGDED7PF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,9,19,Everett,WA,Tesla,Model Y,2024,7SAYGAEE9RF,Low,Cloudy,Intersection,Wet,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,9,19,Conway,AR,Tesla,Model S,2023,5YJSA1E52PF,Low Medium,Cloudy,Street,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,9,17,Orlando,FL,Tesla,Model S,2021,5YJSA1E63MF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,19,Jacksonville,FL,Tesla,Model Y,2024,7SAYGDED1RF,Low,"Cloudy, Rain",Rural Road,Wet,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,9,17,Greenville,TN,GMC,Sierra,2023,1GTUUHEL9PZ,Low,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,9,12,Cary,NC,Tesla,Model Y,2024,7SAYGDED0RA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,19,McMinnville,OR,Tesla,Model X,2017,5YJXCBE26HF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,4,Yonkers,NY,Tesla,Model 3,2019,5YJ3E1EA1KF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,7,23,Sammamish,WA,Tesla,Model Y,2024,7SAYGDEE0RF,Low,Clear,Street,Dry,Daylight,Unknown,Unknown,Top / Rollover / Unusual Impact,Unknown
2024,9,1,Redwood City,CA,Tesla,Model 3,2023,5YJ3E1EB1PF,Low,Clear,Rural Road,Dry,Daylight,Unknown,Unknown,Other / Unknown,Unknown
2024,9,3,Pittsfield,ME,Tesla,Model Y,2022,7SAYGDEF1NF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Lighted,Unknown,Unknown,Other / Unknown,Unknown
2024,9,18,Woodland,CA,Subaru,Forester,2023,JF2SKAJC6PH,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Stopped,CP Rear-Ended By SV,No Injuries Reported
2024,9,13,Sylmar,CA,Tesla,Model X,2018,5YJXCDE25JF,High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,17,Irvine,CA,Tesla,Model S,2022,5YJSA1E53NF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,21,Raleigh,NC,Tesla,Model 3,2024,5YJ3E1EA6RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,18,Highland Village,TX,Tesla,Model 3,2020,5YJ3E1EA4LF,High,"Cloudy, Rain",Intersection,Wet,Daylight,Proceeding Straight,Making Left Turn,Head-On Collision,Unknown
2024,9,21,Sugar Grove,IL,Tesla,Model 3,2018,5YJ3E1EA3JF,High,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,19,East Windsor,CT,Tesla,Model 3,2022,5YJ3E1EA2NF,High,Clear,Street,Dry,Daylight,Proceeding Straight,Making Left Turn,Head-On Collision,Unknown
2024,9,21,Woodbridge,VA,Tesla,Model Y,2023,7SAYGDEE4PA,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
2024,9,1,Los Angeles,CA,Tesla,Model X,2024,7SAXCDE52RF,Low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Unknown
